candidate_id,experience_years,experience_level,domain,skills_list,skills,education,desired_salary_min,desired_salary_max,preferred_locations,open_to_remote,willing_to_relocate
CAND_000340,6,Senior,Backend,"['microservices', 'thermomechanical fatigue', 'searching', 'professional skepticism', 'apis', 'mediamix models', 'c&g 4520 level 3', 'radiolysis', 'java', 'scala']","microservices, thermomechanical fatigue, searching, professional skepticism, apis, mediamix models, c&g 4520 level 3, radiolysis, java, scala",Master's in Applied Mathematics,174651,200445,"Remote, New York, NY, San Francisco, CA",True,True
CAND_000341,8,Senior,BI,"['business intelligence', 'hindi', 'product designer', 'investment performance', 'sap databases', 'working with groups', 'tableau', 'power bi', 'starschema', 'excel', 'data visualization', 'cloud big data warehouses']","business intelligence, hindi, product designer, investment performance, sap databases, working with groups, tableau, power bi, starschema, excel, data visualization, cloud big data warehouses",Master's in Computer Science,130366,152549,"Chicago, IL, New York, NY, Austin, TX",False,True
CAND_000342,0,Internship,Data,"['data analysis', 'propulsion systems', 'business advisory', 'sql', ""analyze clients' competitors"", 'python', 'statistics']","data analysis, propulsion systems, business advisory, sql, analyze clients' competitors, python, statistics",Bachelor's in Data Science,44368,69827,"San Francisco, CA, Boston, MA",False,True
CAND_000343,4,Mid Level,DE,"['gcp', 'aws', 'execution plan analysis', 'etl', 'hadoop', 'data engineering', 'bi technology tools', '5+ years of handson experience in machine learning model development and deployment', 'airflow', 'screening', 'senior data engineer  problem resolution (data)', 'spark']","gcp, aws, execution plan analysis, etl, hadoop, data engineering, bi technology tools, 5+ years of handson experience in machine learning model development and deployment, airflow, screening, senior data engineer  problem resolution (data), spark",Master's in Computer Science,116952,149316,"San Francisco, CA, Austin, TX",False,False
CAND_000344,15,Leadership,BI,"['fs health checks', 'business intelligence', 'talent development', '2 years office administration', 'tableau', 'ability to work at client sites as needed', 'power bi', 'mvp planning', 'excel', 'office work', 'aws certifications (aws certified developer aws certified solutions architect)', 'data visualization', 'global delivery environment']","fs health checks, business intelligence, talent development, 2 years office administration, tableau, ability to work at client sites as needed, power bi, mvp planning, excel, office work, aws certifications (aws certified developer aws certified solutions architect), data visualization, global delivery environment",PhD in Machine Learning,171584,196440,"New York, NY, Seattle, WA",False,False
CAND_000345,10,Senior,BI,"['business intelligence', 'gathering requirements', 'multiview geometry', 'cyber risk management framework for information systems and organizations (nist 80037 rev 2)', 'edi onboarding', 'cell biology', 'tableau', 'sap finance', 'power bi', 'object oriented coding', 'excel', 'statistical tools and methods', 'data visualization']","business intelligence, gathering requirements, multiview geometry, cyber risk management framework for information systems and organizations (nist 80037 rev 2), edi onboarding, cell biology, tableau, sap finance, power bi, object oriented coding, excel, statistical tools and methods, data visualization",Master's in Computer Science,170620,203398,"Boston, MA",False,False
CAND_000346,4,Mid Level,Backend,"['french heritage and vibrant culture', 'microservices', ""bachelor's degree in computer science or finance"", 'phd in physical sciences or engineering', 'dashboard implementation', 'apis', 'replicability', 'external data sources', 'java', 'scala']","french heritage and vibrant culture, microservices, bachelor's degree in computer science or finance, phd in physical sciences or engineering, dashboard implementation, apis, replicability, external data sources, java, scala",Bachelor's in Engineering,100654,121121,"Austin, TX, San Francisco, CA, Seattle, WA",False,True
CAND_000347,5,Mid Level,BI,"['evolution', 'business intelligence', 'career goals', 'next generation sequencing data analysis', 'tableau', 'power bi', 'excel', 'course portfolio development', 'unixbased codes', 'data visualization']","evolution, business intelligence, career goals, next generation sequencing data analysis, tableau, power bi, excel, course portfolio development, unixbased codes, data visualization",Master's in Computer Science,115144,144676,"New York, NY, Chicago, IL",False,True
CAND_000348,9,Senior,Backend,"['solution requirements', 'excellent interpersonal skills', 'microservices', 'data integration (etl)', 'master window functions', 'apis', 'pdf extract api', 'dnn graphs', 'experience in executing in vivo studies', 'webfocus8', 'java', 'scala', 'itl (import transform load)']","solution requirements, excellent interpersonal skills, microservices, data integration (etl), master window functions, apis, pdf extract api, dnn graphs, experience in executing in vivo studies, webfocus8, java, scala, itl (import transform load)",Master's in Applied Mathematics,152510,182282,"Remote, San Francisco, CA",True,False
CAND_000349,13,Leadership,Data,"['data analysis', 'power engineering', 'pandas', 'experience developing and deploying ml solutions in a public cloud', 'roadmap planning', 'australia', 'data publishing', 'sql', 'combustion', 'numpy', 'backend data pipelines', 'microsoft dynamics crm', 'bi software', 'tpu programming', 'python', 'statistics']","data analysis, power engineering, pandas, experience developing and deploying ml solutions in a public cloud, roadmap planning, australia, data publishing, sql, combustion, numpy, backend data pipelines, microsoft dynamics crm, bi software, tpu programming, python, statistics",Master's in Computer Science,197993,233470,"Chicago, IL, Seattle, WA",False,False
CAND_000350,8,Senior,Backend,"['microservices', 'manufacturing data', 'accrual analysis', 'media investment', 'warfighting analysis', 'apis', 'largescale ads system development', 'firewalls', 'research project management', 'excipients', 'java', 'scala', 'expert level verbal and written communication skills']","microservices, manufacturing data, accrual analysis, media investment, warfighting analysis, apis, largescale ads system development, firewalls, research project management, excipients, java, scala, expert level verbal and written communication skills",Master's in Computer Science,155706,190873,"Seattle, WA, Boston, MA, New York, NY",False,True
CAND_000351,6,Senior,Backend,"['microservices', 'reusability', 'evidence of teaching excellence', 'applied economics', 'app development', 'sql server databases', 'environmental and occupational studies', 'apis', 'academic environment experience', 'teaching effectiveness', 'java', 'scala']","microservices, reusability, evidence of teaching excellence, applied economics, app development, sql server databases, environmental and occupational studies, apis, academic environment experience, teaching effectiveness, java, scala",Master's in Applied Mathematics,162977,201730,"Austin, TX",False,False
CAND_000352,3,Mid Level,Backend,"['scientific modeling', 'working knowledge of machine learning data engineering and deep learning frameworks', 'microservices', 'apis', 'polymer material science', 'patch management', 'java', 'scala', 'ghg protocol']","scientific modeling, working knowledge of machine learning data engineering and deep learning frameworks, microservices, apis, polymer material science, patch management, java, scala, ghg protocol",Bachelor's in Engineering,112932,149224,Remote,True,False
CAND_000353,8,Senior,Data,"['data analysis', 'telecommunication', 'entrepreneurial', 'available resources', 'test requirement traceability', '1 year of power bi experience', 'pandas', 'sql', 'data streaming technologies', 'numpy', 'pyomo', 'python', 'statistics']","data analysis, telecommunication, entrepreneurial, available resources, test requirement traceability, 1 year of power bi experience, pandas, sql, data streaming technologies, numpy, pyomo, python, statistics",Master's in Applied Mathematics,138198,164555,"Boston, MA, Seattle, WA",False,True
CAND_000354,3,Mid Level,Data,"['data analysis', 'development effort', 'pandas', 'sql', 'ms/phd in computer science or information systems', 'numpy', 'small animal research', 'data applications engineering', 'python', 'statistics', 'lighthouse']","data analysis, development effort, pandas, sql, ms/phd in computer science or information systems, numpy, small animal research, data applications engineering, python, statistics, lighthouse",Bachelor's in Engineering,111702,147529,"Boston, MA",False,True
CAND_000355,1,Entry Level,DE,"['gcp', 'aws', 'influxdb', 'etl', 'hadoop', 'matlab/octave', 'data engineering', 'ai/nlp research', 'realworld data manipulation', 'training and coaching', 'spark']","gcp, aws, influxdb, etl, hadoop, matlab/octave, data engineering, ai/nlp research, realworld data manipulation, training and coaching, spark",Bachelor's in Data Science,72929,108667,"Boston, MA",False,False
CAND_000356,13,Leadership,Backend,"['spring framework', 'microservices', 'dmaic/agile', 'apis', 'developers', 'soc compute', 'sap/success factors', 'ruby', 'java', 'scala', 'interpretation']","spring framework, microservices, dmaic/agile, apis, developers, soc compute, sap/success factors, ruby, java, scala, interpretation",PhD in Machine Learning,212814,233158,"Chicago, IL",False,False
